token_a,token_b,similarity_before,similarity_after,change
#,pytest,0.19308593163708754,0.30893309627521204,0.1158471646381245
#,"""""""",-0.022012241199845767,0.1370179494922854,0.15903019069213117
#,==,0.013999094539758481,0.13356206882135382,0.11956297428159535
#,y,0.12204846148645279,0.22579906963726645,0.10375060815081366
#,3,0.05602929427459268,0.23696388032314675,0.18093458604855406
#,(#,0.07393957076897226,0.16897021886458433,0.09503064809561207
#,with,-0.054016510726249835,0.2034399773820497,0.2574564881082995
#,(),-0.11459957264787854,0.02666457562394856,0.1412641482718271
/,0,-0.20888020754397357,-0.10595868331648897,0.1029215242274846
/,1,0.06372330869282432,0.0993650662845653,0.035641757591740986
/,[,0.08790709567586846,0.16181507006866364,0.07390797439279517
/,""",",0.00038930575145087744,0.12844304042718924,0.12805373467573836
/,""":",0.1798055465425429,0.23350744197175002,0.053701895429207114
/,in,0.006068390929344114,0.10685221009384235,0.10078381916449825
/,to,-0.043109818498651364,0.05360081979598043,0.09671063829463179
/,of,0.033707751482640505,0.1348144891819537,0.1011067376993132
/,for,0.06155815696153836,0.08128875505441949,0.01973059809288113
/,`,0.22535411944691108,0.2990287826181865,0.07367466317127541
/,_,-0.04327505143586091,0.02911247866005007,0.07238753009591098
/,X,-0.13183544057673713,-0.15713503171144355,-0.025299591134706423
/,self,3.36941116206467e-05,0.023091922058788624,0.023058227947167977
/,a,-0.12758480749479595,0.002965934047640746,0.1305507415424367
/,from,-0.07858031387788392,0.08133846538607473,0.15991877926395864
/,is,0.08449315145158959,0.1456871838065212,0.06119403235493162
/,2,0.03085402254975147,0.05024223059585587,0.019388208046104402
/,def,0.14313098559189347,0.13155481368801103,-0.011576171903882437
/,],-0.047545680436786655,0.02238999395386343,0.06993567439065008
/,,-0.1658518022251891,-0.14631946899339554,0.01953233323179357
/,and,0.06411064442274586,0.14928295890979937,0.08517231448705351
/,):,0.008446804004923014,-0.023330142871909012,-0.031776946876832024
/,',-0.18216592961881928,-0.07509126739867335,0.10707466222014593
/,s,-0.12077919156762365,-0.04503611711575598,0.07574307445186768
/,np,-0.07845485405454675,-0.0695888397356397,0.008866014318907045
/,if,-0.013509101819216598,0.02169638186982859,0.035205483689045185
/,@,-0.012824402154667956,0.1250483926338792,0.13787279478854716
/,assert,0.016653110451618512,0.051185473138497854,0.03453236268687934
/,import,-0.04923105808906851,0.02496403631136268,0.07419509440043119
/,*,-0.08132661839308523,-0.058038174210239414,0.02328844418284582
/,{,-0.037347550372280054,0.1158747816990904,0.15322233207137045
/,pytest,0.11867592588477606,0.2732339187165564,0.15455799283178034
/,"""""""",-0.12486182932213728,-0.05892572673068187,0.06593610259145541
/,==,-0.08677015777081551,-0.00699984723356386,0.07977031053725164
/,y,-0.1335773446540423,-0.1374779017943825,-0.003900557140340183
/,3,-0.03967391014863008,0.09034191132164973,0.13001582147027982
/,(#,-0.09474578876804993,-0.010593089887888369,0.08415269888016155
/,with,0.0020667079462055927,0.12983747540115861,0.12777076745495303
/,(),0.013321419993199057,0.03677233692255996,0.023450916929360903
0,1,-0.04228260930776673,0.3201793985618876,0.3624620078696543
0,[,-0.055590927706558255,0.2584431416588883,0.3140340693654466
0,""",",-0.09405609016192727,0.074607468962185,0.16866355912411227
0,""":",0.012342052519964904,0.07560682712760908,0.06326477460764418
0,in,-0.1068466750196227,0.03197823182509617,0.13882490684471888
0,to,-0.07622587169551212,0.14055335042881953,0.21677922212433165
0,of,-0.014910262061136513,0.20472599999724111,0.21963626205837763
0,for,0.025784111794243614,0.13998792183839215,0.11420381004414853
0,`,0.02312493023241087,0.11093986906807307,0.0878149388356622
0,_,-0.057981876859285936,0.1941174423319881,0.25209931919127404
0,X,0.15664007450029818,0.31201505580920896,0.15537498130891078
0,self,-0.07272821565413201,0.17405712901302456,0.24678534466715657
0,a,0.18618446145768672,0.34611774715204524,0.15993328569435852
0,from,-0.17628708149544353,0.02292840972560737,0.1992154912210509
0,is,-0.004224258925084666,0.18102288291518306,0.18524714184026772
0,2,0.008347005454922007,0.31895486707850507,0.31060786162358306
0,def,-0.030923974558900915,0.1723032004490084,0.20322717500790932
0,],0.06977353569588213,0.2517392724618424,0.18196573676596028
0,,0.1739906058102963,0.18288973609725226,0.008899130286955964
0,and,-0.10688989954486054,0.10146683820640016,0.2083567377512607
0,):,0.024982691740240072,0.23774955378607418,0.21276686204583412
0,',-0.07856136226701917,0.006874776039455773,0.08543613830647494
0,s,-0.034208220918174444,0.09004631770460249,0.12425453862277694
0,np,-0.03071329223616606,0.21721861922573787,0.24793191146190394
0,if,0.08163007407275874,0.2509419855580752,0.16931191148531644
0,@,0.03769762434222385,0.22816778243579816,0.19047015809357432
0,assert,0.0077459457570851955,0.25013413790721944,0.24238819215013424
0,import,0.15891014925018257,0.2934753545755512,0.13456520532536861
0,*,0.04574214267424456,0.14035553079485233,0.09461338812060777
0,{,-0.0384561962586202,0.09037904181142864,0.12883523807004885
0,pytest,-0.02337614375389271,0.22104328340513946,0.24441942715903217
0,"""""""",-0.05458389640489127,0.14946380397633718,0.20404770038122846
0,==,0.15789752388845588,0.3881812118656002,0.2302836879771443
0,y,-0.08178455036504481,0.14579139947365172,0.22757594983869653
0,3,0.08518607334168443,0.3772099968712409,0.2920239235295565
0,(#,-0.04233657018479344,0.07598103938091998,0.11831760956571341
0,with,0.0994101187110618,0.3124655081740618,0.213055389463
0,(),-0.0030575708969211766,0.1778467164477268,0.18090428734464797
1,[,-0.011089724360264484,0.23439978826034683,0.2454895126206113
1,""",",-0.17370443360295862,0.035133083152944,0.20883751675590262
1,""":",0.10805663635943852,0.18230116430442556,0.07424452794498704
1,in,-0.021147502715385017,0.07236263218852097,0.09351013490390599
1,to,0.06023189746884499,0.1897663532272443,0.1295344557583993
1,of,0.13722784730318952,0.2621170823080624,0.1248892350048729
1,for,-0.051356021207395394,0.052654481677957776,0.10401050288535317
1,`,-0.0355157283203386,0.0553227319737218,0.0908384602940604
1,_,0.09804850180289956,0.2573160400993986,0.15926753829649906
1,X,0.0008654862488546115,0.12555153468902192,0.1246860484401673
1,self,0.08096879587491532,0.22134639368880657,0.14037759781389125
1,a,0.0393687958935362,0.22908589434398338,0.18971709845044718
1,from,-0.20044609197575283,-0.018991051775810862,0.18145504019994196
1,is,0.06573813275038036,0.19480793655671846,0.1290698038063381
1,2,0.13261340157952486,0.3785593853703603,0.24594598379083546
1,def,-0.09935931633181992,0.09903091916956204,0.19839023550138196
1,],-0.17045346489572877,0.07128239379169252,0.24173585868742128
1,,-0.016040816895041086,0.02826374810122421,0.0443045649962653
1,and,0.0488850034032495,0.17168005367984251,0.12279505027659302
1,):,-0.010438923466080136,0.16446774880318243,0.17490667226926257
1,',-0.15170751157161227,-0.06539610371790872,0.08631140785370356
1,s,-0.0758928269718501,0.027182791620365392,0.10307561859221549
1,np,-0.09858093581007528,0.11080704489141079,0.20938798070148607
1,if,0.10228322172084635,0.2396271337657198,0.13734391204487345
1,@,0.0506994013441824,0.20384724157452186,0.15314784023033945
1,assert,-0.09209310070601508,0.12732827742448782,0.2194213781305029
1,import,0.19549420332971595,0.28479626184853,0.08930205851881406
1,*,-0.09308049200420046,0.00947612219730296,0.10255661420150342
1,{,0.14323630233319742,0.25518139990092453,0.11194509756772711
1,pytest,-0.046362474151262774,0.16534002815409443,0.2117025023053572
1,"""""""",0.004337446569866218,0.137421738870449,0.1330842923005828
1,==,0.032208076707674886,0.2755357191049836,0.2433276423973087
1,y,-0.1507861763891034,0.029415187195711987,0.1802013635848154
1,3,0.017569609310886414,0.29492150826044494,0.27735189894955853
1,(#,-0.025492720165054703,0.06148062307080751,0.08697334323586221
1,with,-0.06967752495014588,0.15659573962357895,0.22627326457372482
1,(),0.037151877373005016,0.17326741764498604,0.13611554027198103
[,""",",-0.016583787437685793,0.1419918529864553,0.1585756404241411
[,""":",-0.07232331596553869,0.06819132011268561,0.1405146360782243
[,in,-0.09087043281106202,0.0426324839975832,0.13350291680864523
[,to,-0.05728231068372559,0.09884985139228297,0.15613216207600855
[,of,-0.06448465081482131,0.13449884810474405,0.19898349891956535
[,for,-0.0013673457124869458,0.11826726211907217,0.11963460783155912
[,`,-0.04886774897852601,0.03631367634591283,0.08518142532443884
[,_,-0.004350364616190401,0.18938179811034217,0.19373216272653257
[,X,-0.17165561508390895,-0.0032962837376853604,0.16835933134622358
[,self,-0.1712505031542744,0.034656670677919256,0.20590717383219365
[,a,0.2166819622063246,0.35593243841615957,0.13925047620983497
[,from,-0.14132693682410621,0.020153549206485856,0.16148048603059206
[,is,0.05375188597360212,0.19513874106135956,0.14138685508775745
[,2,0.1749419987155168,0.37039528045597203,0.19545328174045523
[,def,0.055542571506255266,0.20601507437262068,0.1504725028663654
[,],0.0370933440985762,0.4582246949255568,0.4211313508269806
[,,-0.11120448632604793,-0.0607537690243092,0.05045071730173873
[,and,0.09505642418717852,0.21617533826934418,0.12111891408216566
[,):,0.01748307145699825,0.1530542543763426,0.13557118291934434
[,',-0.10763994257950893,-0.014699537860791395,0.09294040471871753
[,s,-0.04192422452856345,0.0824254091811792,0.12434963370974265
[,np,-0.10424956821317799,0.09283059213876743,0.19708016035194542
[,if,-0.12325821650018079,0.07233990945110026,0.19559812595128107
[,@,0.014411416156446958,0.23252463925954794,0.218113223103101
[,assert,-0.04736184960244253,0.16128173875316507,0.2086435883556076
[,import,-0.018901039530313597,0.13259565856054262,0.15149669809085622
[,*,-0.05764281363093493,0.05608742531872729,0.11373023894966222
[,{,-0.20948522669402342,0.0030480167618706184,0.21253324345589403
[,pytest,0.0667561334896748,0.2538764997774043,0.1871203662877295
[,"""""""",-0.002994509264628107,0.15669234279060526,0.15968685205523336
[,==,0.0003350848178601871,0.21875387045206238,0.2184187856342022
[,y,-0.08276631356411931,0.07351032363103006,0.1562766371951494
[,3,0.0776780544461106,0.3236514768949017,0.2459734224487911
[,(#,0.01154808716719407,0.14212499589053498,0.1305769087233409
[,with,-0.022397737964631702,0.19960805756482838,0.2220057955294601
[,(),0.1597722465104214,0.288461165180366,0.1286889186699446
""",",""":",-0.03200265394637854,0.5168989900700147,0.5489016440163933
""",",in,0.13360679664235858,0.1729635494591616,0.03935675281680301
""",",to,-0.04412286321655276,0.07186797842824073,0.1159908416447935
""",",of,-0.060088626035687244,0.13919723935781306,0.1992858653935003
""",",for,-0.1337484130586046,-0.085012005864743,0.0487364071938616
""",",`,-0.10955272270530825,-0.028125189804483017,0.08142753290082523
""",",_,0.02876639217665025,0.19693010626690372,0.16816371409025346
""",",X,-0.09294258869717509,0.022909461539903184,0.11585205023707827
""",",self,0.02178068469454364,0.0795677535609439,0.057787068866400254
""",",a,-0.11315637518156382,0.08837375045634939,0.20153012563791323
""",",from,0.1201485239285804,0.18700789176216712,0.06685936783358672
""",",is,0.06458295221738224,0.21929840335471346,0.1547154511373312
""",",2,0.05163722040144834,0.20387059453558432,0.15223337413413598
""",",def,-0.05769032369449908,0.1602957270575723,0.2179860507520714
""",",],-0.06549258008288626,0.07128353599308826,0.1367761160759745
""",",,-0.00931347264210403,-0.020385706062919312,-0.011072233420815283
""",",and,0.11467200089242773,0.23321469385592322,0.1185426929634955
""",",):,-0.15921167911148493,0.0008834100915799595,0.1600950892030649
""",",',0.039540982241084474,0.16192821889091982,0.12238723664983535
""",",s,-0.05664388359209501,0.01722334447021151,0.07386722806230653
""",",np,-0.07137285100526311,0.11476611676458308,0.18613896776984618
""",",if,0.004418397681829378,0.1678602726983727,0.1634418750165433
""",",@,-0.11892260764342577,0.06441379928491077,0.18333640692833653
""",",assert,-0.0012898743596526676,0.2234366937642177,0.22472656812387037
""",",import,0.012244345759357579,0.18887443381295987,0.1766300880536023
""",",*,0.039232119956793016,0.09484475956417114,0.055612639607378125
""",",{,0.17745504637257098,0.45827026256087244,0.28081521618830146
""",",pytest,-0.08594261957460372,0.13399846320133404,0.21994108277593777
""",","""""""",-0.1378868712219862,0.028798393928169068,0.16668526515015528
""",",==,-0.031281677069433904,0.18327880571066457,0.21456048278009848
""",",y,0.02023386632250213,0.1274183401949976,0.10718447387249547
""",",3,-0.025254923124253856,0.18485378863172858,0.21010871175598245
""",",(#,-0.06244289341547049,0.10065746869074078,0.16310036210621126
""",",with,0.07227151441868745,0.2348148453486589,0.16254333092997145
""",",(),0.02222636080901361,0.15374727407411043,0.13152091326509682
""":",in,-0.12142860351274376,-0.019524916790793156,0.1019036867219506
""":",to,0.05924506241117552,0.11501921074917794,0.05577414833800242
""":",of,0.04607954746254289,0.2104257835760841,0.1643462361135412
""":",for,-0.07602691329564079,-0.09904123683747533,-0.02301432354183454
""":",`,-0.04625136082624567,0.02918718337013834,0.075438544196384
""":",_,-0.12720871326286368,0.06096466817790752,0.1881733814407712
""":",X,0.101225545012963,0.11696165554360251,0.015736110530639502
""":",self,-0.06540839483969768,-0.05666174145080516,0.008746653388892522
""":",a,0.08199252635675329,0.16304813096751317,0.08105560461075988
""":",from,-0.14025596686565683,0.04994452809132478,0.1902004949569816
""":",is,0.31642684425661916,0.37423734588094,0.05781050162432083
""":",2,-0.00951945545424542,0.14910554776376964,0.15862500321801506
""":",def,0.08095520443464255,0.20201453057940744,0.12105932614476489
""":",],0.07310020193344272,0.1202409872415798,0.04714078530813709
""":",,0.12350599788760813,0.03889333219591215,-0.08461266569169598
""":",and,0.15924867614444796,0.25237970154063394,0.09313102539618598
""":",):,0.012689668410649547,0.0931328316912529,0.08044316328060336
""":",',0.006438170054623651,0.15580110754182158,0.14936293748719792
""":",s,-0.11669112209437428,-0.07250661006599499,0.044184512028379294
""":",np,-0.024308760358309044,0.11129468998775868,0.13560345034606772
""":",if,-0.005583749317151298,0.17955018599857803,0.18513393531572933
""":",@,0.012457129529031177,0.04937965732793669,0.036922527798905515
""":",assert,0.08280377417420402,0.22860623080506132,0.14580245663085728
""":",import,0.22107879436370959,0.22640961715226549,0.0053308227885559
""":",*,0.0002623826642648482,0.0698368704002928,0.06957448773602795
""":",{,0.1453681118911837,0.6915626718138612,0.5461945599226775
""":",pytest,0.1781999837499277,0.1951979876146191,0.016998003864691386
""":","""""""",0.06093850781121309,0.1528822426982674,0.09194373488705429
""":",==,-0.06888136491507342,0.15148143726929908,0.22036280218437249
""":",y,0.03755996718236092,0.11782560460007331,0.0802656374177124
""":",3,0.08385795879649793,0.19255900878309967,0.10870104998660174
""":",(#,0.011239464626134768,0.08008165056690118,0.06884218594076641
""":",with,-0.10282817383563926,0.12017950803208455,0.2230076818677238
""":",(),-0.05542186224663732,0.07133589950172024,0.12675776174835757
in,to,0.0021896945817599365,0.18126709456866053,0.1790773999869006
in,of,0.10274371007409885,0.30579926810458946,0.2030555580304906
in,for,-0.04287471842453499,0.16833055846804845,0.21120527689258345
in,`,-0.0956758185647069,0.047081490644342014,0.14275730920904892
in,_,-0.12781703219820817,0.03184050086205864,0.1596575330602668
in,X,-0.046001496675056375,0.038511892641779254,0.08451338931683564
in,self,0.2125599564346171,0.27242103191443784,0.05986107547982075
in,a,-0.09679429643418931,0.13018857789966462,0.22698287433385395
in,from,0.05744223512547712,0.14799464982044253,0.0905524146949654
in,is,-0.10331423831120454,0.08382882881947155,0.18714306713067608
in,2,-0.057122849901012136,0.08826221827740949,0.14538506817842162
in,def,0.011809818134865677,0.17318261347598746,0.16137279534112178
in,],-0.00020123523278084364,0.09472099969754706,0.0949222349303279
in,,-0.0608531488595882,-0.048297600997072906,0.012555547862515296
in,and,0.07509494757686341,0.2486010534821301,0.1735061059052667
in,):,-0.14861768158987626,0.02938216056203734,0.1779998421519136
in,',0.1986044897471439,0.32108599657468284,0.12248150682753894
in,s,0.012654545151766186,0.1457732899670738,0.1331187448153076
in,np,0.006636340417177091,0.11881069800823313,0.11217435759105604
in,if,0.050658729957979154,0.17431627807744812,0.12365754811946897
in,@,0.11825065193708911,0.21101327408437423,0.09276262214728512
in,assert,0.06155528980552213,0.18431617257867036,0.12276088277314823
in,import,0.007732483106285135,0.13464364283222707,0.12691115972594194
in,*,-0.09662081786508857,0.03264803418807303,0.1292688520531616
in,{,-0.08840228940036327,0.0022424234971465075,0.09064471289750978
in,pytest,0.06855422551962533,0.23209400550434045,0.16353977998471514
in,"""""""",-0.03437053531271355,0.10162580363875393,0.13599633895146748
in,==,-0.11610089290554762,0.03682128661945143,0.15292217952499904
in,y,-0.004237186407786136,0.05792187790738682,0.06215906431517296
in,3,-0.07088773217352139,0.09532731502027779,0.16621504719379918
in,(#,0.09294161960499857,0.29096010942559697,0.1980184898205984
in,with,0.1536192392581999,0.320083660364038,0.16646442110583812
in,(),-0.04829005732097562,0.07398837683051218,0.1222784341514878
to,of,-0.08749886971062276,0.23756177736784134,0.3250606470784641
to,for,0.11186487285135426,0.25395492825604243,0.14209005540468816
to,`,0.019252780310324007,0.21255175507208202,0.193298974761758
to,_,-0.09945047474127211,0.08548805755942504,0.18493853230069715
to,X,-0.07992329307179048,0.0939466642047239,0.1738699572765144
to,self,-0.046102144155683596,0.12766543573153777,0.17376757988722136
to,a,-0.05250858990972023,0.22137917001551932,0.27388775992523956
to,from,0.0055150084567964375,0.11227008796255719,0.10675507950576076
to,is,-0.05313484663245756,0.20420529456874367,0.25734014120120124
to,2,0.0002382737317890674,0.18210963488520107,0.18187136115341201
to,def,-0.009761192013735386,0.14457521034478854,0.15433640235852392
to,],-0.09510641505869444,0.059492567291500556,0.15459898235019498
to,,-0.0917936839069185,-0.07237236305509262,0.01942132085182588
to,and,-0.025441268880020778,0.23258720812692732,0.2580284770069481
to,):,-0.09881493308015193,0.11855483292820371,0.21736976600835564
to,',-0.06475870995750807,0.14550004536632435,0.21025875532383242
to,s,0.003242516112055936,0.16527289760817615,0.1620303814961202
to,np,-0.03325772137772187,0.17811211083784548,0.21136983221556735
to,if,0.06436667790534853,0.21237433913606613,0.1480076612307176
to,@,0.025127372093861147,0.14026080202606472,0.11513342993220357
to,assert,-0.0585537117822361,0.09970079606144361,0.1582545078436797
to,import,-0.07486076380758182,0.09273948386029378,0.1676002476678756
to,*,-0.14143440635264942,0.022450692546826963,0.1638850988994764
to,{,0.10377416476456292,0.18336553698827232,0.0795913722237094
to,pytest,-0.078025413092762,0.1351593030149333,0.2131847161076953
to,"""""""",0.09259343078514488,0.2626857019854228,0.17009227120027792
to,==,-0.12446985246807132,0.04975762346777506,0.1742274759358464
to,y,0.12057979930568548,0.20375496950042155,0.08317517019473607
to,3,-0.006530434047123997,0.19895478027606972,0.20548521432319372
to,(#,0.10054311506779609,0.25944904833072296,0.15890593326292687
to,with,-0.09633597888145837,0.18023142147279697,0.2765674003542553
to,(),-0.12725688776708838,0.07800362083762197,0.20526050860471035
of,for,0.07931080033456024,0.2792041355986499,0.1998933352640897
of,`,-0.09299077196347252,0.1356355738011892,0.22862634576466173
of,_,0.16398668719754864,0.3045545149025625,0.1405678277050139
of,X,-0.03834414621550241,0.14446022069340245,0.18280436690890486
of,self,0.0870085002335341,0.2589105237805456,0.17190202354701148
of,a,-0.02051237392856518,0.2898084739794967,0.3103208479080619
of,from,-0.07994233361852646,0.054813330473516685,0.13475566409204315
of,is,0.08547649833727396,0.34341908165797597,0.257942583320702
of,2,-0.01619348612747272,0.20534212526973622,0.22153561139720895
of,def,0.18214653315930396,0.32998539565971025,0.1478388625004063
of,],-0.08774482118849415,0.09915401843826399,0.18689883962675813
of,,-0.011236034809820886,0.001502983972326744,0.012739018782147631
of,and,-0.026245286271438097,0.2685962907042328,0.29484157697567087
of,):,0.09607152938172316,0.3024093451690328,0.20633781578730964
of,',0.19642459237286589,0.3789740433822046,0.1825494510093387
of,s,-0.06753273423564404,0.1630815850925691,0.23061431932821314
of,np,0.10372642191194406,0.288728495899385,0.18500207398744092
of,if,0.11429696181205623,0.2967381050469229,0.18244114323486665
of,@,-0.10517250056547733,0.10041761955683602,0.20559012012231337
of,assert,0.17886984009441972,0.3221999691020715,0.14333012900765177
of,import,-0.16991801673543844,0.021443441560881762,0.1913614582963202
of,*,0.06237276100457965,0.2000341817117425,0.13766142070716286
of,{,0.03540950325530338,0.23865359254102614,0.20324408928572277
of,pytest,0.02814946802934483,0.22378304609590788,0.19563357806656306
of,"""""""",0.06379369557656506,0.28165071096519195,0.2178570153886269
of,==,-0.08616444116072325,0.1744024286358045,0.26056686979652777
of,y,-0.1272378455260992,0.0573491140317738,0.18458695955787302
of,3,-0.016649065861259544,0.2083248699113124,0.22497393577257196
of,(#,0.006310621103170004,0.21796631034471944,0.21165568924154943
of,with,0.1332087072442268,0.37938972646209834,0.24618101921787156
of,(),0.09238932718236305,0.28206389403566995,0.18967456685330691
for,`,-0.07053647592305712,0.056705923250891854,0.12724239917394897
for,_,-0.05910081172825226,0.06169531978370247,0.12079613151195473
for,X,0.05906864727231624,0.14713756713219164,0.0880689198598754
for,self,0.006475341171503672,0.13104654924807185,0.12457120807656819
for,a,0.16126687354702543,0.30892333409969736,0.14765646055267193
for,from,0.08099288243474768,0.12030729646334505,0.039314414028597366
for,is,0.006894283228309453,0.1511403406649314,0.14424605743662194
for,2,0.1728501641482478,0.25768748226699,0.0848373181187422
for,def,-0.05969744824467287,0.09071973661587024,0.15041718486054312
for,],-0.02812124669104829,0.0949571888481865,0.1230784355392348
for,,0.10364314061327616,0.10588214056748772,0.0022389999542115624
for,and,-0.12480784934561474,0.07641260475135953,0.20122045409697425
for,):,0.042832779530572886,0.18413572539295037,0.1413029458623775
for,',-0.033053100191535185,0.10642470112561629,0.13947780131715148
for,s,0.088929870156511,0.20431441919371132,0.11538454903720032
for,np,-0.09219608090644987,0.05016479676917772,0.1423608776756276
for,if,-0.14113458769341897,-0.005315564033502687,0.13581902365991627
for,@,0.019275149147195872,0.08883592958827483,0.06956078044107895
for,assert,0.03467799984399807,0.11620384953600688,0.08152584969200881
for,import,-0.003901635277941884,0.10966475688312297,0.11356639216106484
for,*,0.13469037270594275,0.2393675131146558,0.10467714040871304
for,{,-0.0741228318432559,-0.040230946119158326,0.03389188572409757
for,pytest,-0.15981253790379657,0.012165953875445785,0.17197849177924235
for,"""""""",0.016583762973153258,0.17476830814502586,0.1581845451718726
for,==,0.010846512993428788,0.08615536553046838,0.07530885253703959
for,y,0.06681120576879603,0.14817834635478203,0.081367140585986
for,3,-0.04373179730382001,0.11330842937114373,0.15704022667496373
for,(#,-0.13746303988824404,-0.014474965344501427,0.12298807454374261
for,with,-0.006056968779670794,0.17454502312625653,0.18060199190592732
for,(),0.0025803374332475652,0.10566634193411556,0.103086004500868
`,_,0.08766688352871539,0.14735512228328013,0.059688238754564735
`,X,-0.05553355005809786,0.00860466239498223,0.06413821245308009
`,self,-0.09887701371052832,0.00016865919381594733,0.09904567290434427
`,a,-0.059877291837095205,0.11290287760396286,0.17278016944105806
`,from,-0.13033376992420817,-0.028804182394523196,0.10152958752968497
`,is,-0.12589753417599492,0.0936372856412809,0.21953481981727582
`,2,-0.10759922679159253,0.012179168864027624,0.11977839565562015
`,def,0.14778895509145118,0.17040923359488686,0.022620278503435676
`,],-0.08203421764425772,-0.021184756347818676,0.06084946129643905
`,,0.014482392458283647,0.016644567555733878,0.0021621750974502307
`,and,-0.038489332779140586,0.17502666421175653,0.21351599699089713
`,):,0.024819606304317243,0.08071060667670536,0.05589100037238812
`,',0.0578758598632709,0.1574684481797197,0.0995925883164488
`,s,-0.11222732772309191,-0.013876902511997328,0.09835042521109458
`,np,0.1106949021999608,0.15950335168608915,0.04880844948612835
`,if,-0.10214004462549452,0.005800221547540769,0.10794026617303529
`,@,-0.024917866061578746,0.07572751864748889,0.10064538470906764
`,assert,0.005404085601543596,0.09417099990248771,0.08876691430094412
`,import,-0.14491632619237674,-0.052530086654378395,0.09238623953799835
`,*,-0.017364592819958617,0.03146877015295358,0.0488333629729122
`,{,0.10748935528863628,0.13693449460445895,0.02944513931582267
`,pytest,-0.09816806337103777,0.07066353504368444,0.16883159841472223
`,"""""""",0.040234179072889946,0.13026897878046326,0.0900347997075733
`,==,0.02090016582591441,0.09580777711178677,0.07490761128587237
`,y,0.01341052495714736,0.038944216119339736,0.025533691162192375
`,3,0.022882201886756326,0.13229010609746752,0.1094079042107112
`,(#,0.02191495729307761,0.15852389139101686,0.13660893409793926
`,with,-0.004460101407302238,0.1695814308638001,0.17404153227110233
`,(),0.05013453118873911,0.11927984050213343,0.06914530931339433
_,X,0.020765287676394087,0.18485287001677497,0.1640875823403809
_,self,0.04372102667857145,0.31252895599266145,0.26880792931409
_,a,-0.013957563491847822,0.16757449150058523,0.18153205499243305
_,from,-0.024040564800794483,0.15075710870059023,0.1747976735013847
_,is,-0.1668433731276645,0.038434805096870334,0.20527817822453484
_,2,-0.13489715829163085,0.10964986269915146,0.2445470209907823
_,def,0.08639172503438668,0.33700857105379894,0.25061684601941225
_,],0.12482221874471897,0.266247012030603,0.14142479328588406
_,,-0.08253740986687919,-0.04796945259298361,0.034567957273895576
_,and,-0.04642951708927708,0.12659874312814032,0.1730282602174174
_,):,-0.03299185910337334,0.20054401023824928,0.23353586934162263
_,',-0.012571525071709812,0.0805724598656073,0.0931439849373171
_,s,0.06469452513851348,0.19428613396562863,0.12959160882711515
_,np,-0.1304196068236918,0.1549968204850318,0.28541642730872363
_,if,0.05361492025587288,0.2037672678986494,0.15015234764277652
_,@,0.050321361076939936,0.254739138637982,0.20441777756104204
_,assert,0.1122331569036688,0.3274086393924794,0.21517548248881058
_,import,0.06055387592633913,0.26812891163502,0.20757503570868088
_,*,0.022152101761236713,0.12031374397349778,0.09816164221226106
_,{,0.010228291674336107,0.14079946258341025,0.13057117090907414
_,pytest,0.01325439060063013,0.24391085641520557,0.23065646581457544
_,"""""""",-0.0784894888764788,0.12452474919477778,0.20301423807125657
_,==,0.0618725510323081,0.29858270655867447,0.23671015552636637
_,y,-0.24056352546321513,0.010578467339326781,0.2511419928025419
_,3,0.06607592483807495,0.2797714710075833,0.21369554616950837
_,(#,0.03988114371928652,0.11772433450597117,0.07784319078668464
_,with,-0.04600783103675569,0.17580031693713943,0.22180814797389511
_,(),0.14646613922340987,0.34128333213346873,0.19481719291005886
X,self,0.144740387852708,0.30733111246767836,0.16259072461497034
X,a,0.14177077015140013,0.29915628697183955,0.15738551682043941
X,from,0.17012210113236712,0.2224295199878677,0.05230741885550058
X,is,0.13314531687442074,0.24164688957533906,0.10850157270091831
X,2,-0.06449822570017111,0.12161149452631437,0.18610972022648548
X,def,-0.06107285742295873,0.16323779396517654,0.22431065138813527
X,],-0.064168843720321,0.03410942620071458,0.09827826992103558
X,,-0.06145158021668231,-0.007461532884756432,0.053990047331925875
X,and,0.012321127697527662,0.15181858749476188,0.1394974597972342
X,):,0.020730200983547126,0.24792114578529528,0.22719094480174815
X,',0.0021984621025774812,0.03731337210431499,0.03511491000173751
X,s,0.07337665707177336,0.17684998108921354,0.10347332401744018
X,np,0.16768660303596666,0.3528812244707761,0.18519462143480941
X,if,-0.07855629662957354,0.07753288148610155,0.15608917811567508
X,@,0.1049741409832621,0.22781027876085413,0.12283613777759203
X,assert,-0.16247682071291292,0.011903006865013891,0.1743798275779268
X,import,-0.037966016032008304,0.1841615812945126,0.2221275973265209
X,*,0.14632945158486912,0.19867533250065406,0.05234588091578493
X,{,0.1394183554836914,0.2248842117512533,0.08546585626756192
X,pytest,0.10111407426697301,0.2429392923802021,0.14182521811322907
X,"""""""",0.17430336086344936,0.30048105303531514,0.12617769217186578
X,==,-0.08800869312255201,0.11168548755524396,0.19969418067779598
X,y,-0.08312988824624766,0.24951812110787036,0.33264800935411803
X,3,0.025730714995271766,0.21186041644483697,0.1861297014495652
X,(#,-0.09585081937796794,-0.08463471007425613,0.011216109303711808
X,with,0.03875963379270511,0.2264004301879268,0.1876407963952217
X,(),0.056463775323910725,0.16838024451779815,0.11191646919388742
self,a,-0.1872111919037339,0.05231472607807285,0.23952591798180675
